FID,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_accu,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,geometry_lon,geometry_lat,event_date,exact_duplicate,proxy_storm_group
377,The Times of India,https://timesofindia.indiatimes.com/city/kochi/red-earth-and-pouring-rain/articleshow/65619153.cms,14239,1534377600000.0,unknown,Kulamavu - Painavu Landslide Month,12 landslides occurred in one month along the 19 km stretch of ghat road between Kulamavu to Painavu.,"Idukki Road, Thodupuzha, Idukki, Kerala, 685602",5km,landslide,monsoon,unknown,above_road,0,0, , ,"Landslide trigger is not state, but time of year is known to have heavy rains in this region from monsoons.",GLC, ,9.82689429,76.92110479,India,IN,Kerala,Ramaouram,28.25,1595376000000.0,1606348800000,76.9211047910001,9.82689428600003,2018-08-16 00:00:00+00:00,False,prox:19:153:5919
380,Scroll.in,https://scroll.in/article/893138/in-keralas-wayanad-record-landslides-and-cave-ins-raise-alarm-over-its-fragile-ecology,14384,1533772800000.0,unknown,Thacharakolly Landslip,A road at Thacharakolly in Thirunelli was destroyed by a landslip during monsoon season.,"Thacharakolly, Thirunelli, Wayand, Kerala, IND",5km,landslide,monsoon,medium,above_road,0,0, ,https://s01.sgp1.digitaloceanspaces.com/inline/893138-meszmkeddq-1536060784.jpg,Occurred on same day as many other events in Wayanad District.,GLC, ,11.90505908,76.00043563,India,IN,Kerala,Chambagapara,9.83,1595030400000.0,1606348800000,76.0004356270001,11.905059082,2018-08-09 00:00:00+00:00,False,prox:23:152:5917
389,Scroll.in,https://scroll.in/article/893138/in-keralas-wayanad-record-landslides-and-cave-ins-raise-alarm-over-its-fragile-ecology,14390,1533772800000.0,unknown,Boys Town Land Subsidence,"Resident claimed foundation of home in Priyandarshini Cholony sank to a depth of 30 cm as Boys Town continues to be destroyed by land subsidence. A 50 km long crack runs from Thirunelli to Boys Town in Manthavady taluk, with some places experiencing 6 m","Priyadarshini, Boys Town, Wayanad, Kerala, IND",10km,other,monsoon,large,other,0,0, ,https://s01.sgp1.digitaloceanspaces.com/inline/893138-fysowthtwa-1536060802.jpg, ,GLC, ,11.83926355,75.91755805,India,IN,Kerala,Tharuvana,13.23,1595030400000.0,1606348800000,75.917558053,11.839263553,2018-08-09 00:00:00+00:00,False,prox:23:151:5917
390,Daiji World,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=536436,14468,1541376000000.0,unknown,Landslide hit the Jammu-Srinagar highway,A massive landslide hit the Jammu-Srinagar highway in Jammu and Kashmir's Ramban district. Three truckers went missing.,"Jammu-Srinagar highway in Battery Chashma area, Ramban, Jammu & Kashmir, 182144",5km,landslide,continuous_rain,medium,above_road,3,0, , ,Incessant rains caused multiple landslides in Ramban district during the week.,GLC, ,33.23064797,75.25138307,India,IN,Jammu and Kashmir,Chaunkri,21.14,1596585600000.0,1606348800000,75.2513830720001,33.230647972,2018-11-05 00:00:00+00:00,False,prox:66:150:5946
394,Mangalore Today,http://www.mangaloretoday.com/headlines/800-students-stranded-in-landslide-hit-Himachal-s-Chamba-safe-in-a-school-say-officials.html,14282,1537833600000.0,unknown,Mandi Town Landslide,Heavy landslide hindered vehicular movement on the Chandigarh-Manali Highway beyond Mandi Town after continuous rain heavily hit the Kullu district of Himachal Pradesh.,"NH3, Mandi Town, Kullu, Himachal Pradesh, IND",50km,landslide,continuous_rain,medium,above_road,0,0, , ,Accuracy is low due to lack of detail in article.,GLC, ,31.70552778,76.93438889,India,IN,Himachal Pradesh,Mandi,0.73,1598832000000.0,1606348800000,76.934388889,31.705527778,2018-09-25 00:00:00+00:00,False,prox:63:153:5933
400,Mangalore Today,http://www.mangaloretoday.com/main/Massive-landslip-at-Jodupala-near-Sampaje-one-body-found-4-missing.html,14475,1534464000000.0,20:00,Jodupala Landslide,A massive landslip occurred between Madikeri and Sampaje that washed away five people.,"NH-275, Madikeri Sub-District, Kodagu, Karnataka, 571201",5km,mudslide,rain,large,natural_slope,5,0, ,http://www.mangaloretoday.com/contentfiles/2018/aug_2018/sullia%2018%20aug18.jpg, ,GLC, ,12.41394132,75.71901706,India,IN,Karnataka,Mercara,1.66,1598140800000.0,1606348800000,75.7190170580001,12.4139413180001,2018-08-17 00:00:00+00:00,False,prox:24:151:5920
541,Outlook India,https://www.outlookindia.com/newsscroll/two-persons-drown-in-nagaland/1360169,13841,1532908800000.0,unknown,Tuensang District Landslides,"Several landslides occurred in the Tuensang district on July 30th, 2018 due to continuous rain within the region. Many landslides occurred due to this rainfall event. One landslide was large enough to destroy part of NH-702 road.","Sotokur, Tuensang, Nagaland",50km,landslide,continuous_rain,medium,above_road,0,0, , ,Article reported there were many landslides but not much detail besides to the one that washed away part of the road.,GLC, ,26.13179516,94.78584429,India,IN,Nagaland,Shipungrr,9.3,1587600000000.0,1606348800000,94.7858442890001,26.131795164,2018-07-30 00:00:00+00:00,False,prox:52:189:5914
563,News Report,https://kashmirobserver.net/2020/04/18/kashmir-highway-remains-closed-for-second-day-due-to-landslides/,13804,1587168000000.0,06:00,Landslides blocked Jammu-Srinagar Highway,"The 270-km Jammu-Srinagar national highway remained closed for the second consecutive day on Saturday as inclement weather triggered more landslides at several places in Ramban district, traffic officials said. The traffic on the highway, the only all-we","NH-44, Patnitop, Ramban, Jammu & Kashmir, 182143",5km,rock_fall,rain,medium,above_road,0,0,Pre-monsoon Rainfall,https://kashmirobserver.net/2020/04/18/kashmir-highway-remains-closed-for-second-day-due-to-landslides/,Rainfall triggered rock fall at several locations causing huge traffic standby on Jammu-Srinagar highway,LRC, ,33.09846173,75.32835755,India,IN,Jammu and Kashmir,Doda,21.16,1587254400000.0,1606348800000,75.3283575510001,33.0984617330001,2020-04-18 00:00:00+00:00,False,named:pre-monsoon rainfall
564,The Hindu,thehindu.com/news/national/kerala/kerala-floods-massive-landslip-in-kannur-caught-on-camera/article24705544.ece,13803,1597536000000.0, ,landslides from Kerala Flooding,Kerala Flooding causing landslides across southwest India,Kunderippoyil near Shivapuram in the Iritty taluk in Kannur,5km,landslide,continuous_rain,medium,above_river,0,0, , , ,GLC, ,11.86719598,75.6300566,India,IN,Kerala,Kuttaparamba,8.64,1586131200000.0,1606348800000,75.6300566040001,11.867195983,2020-08-16 00:00:00+00:00,True,prox:23:151:6163
566,The Hindu,thehindu.com/news/national/kerala/kerala-floods-massive-landslip-in-kannur-caught-on-camera/article24705544.ece,13801,1597536000000.0, ,landslides from Kerala Flooding,Kerala Flooding causing landslides across southwest India,Kunderippoyil near Shivapuram in the Iritty taluk in Kannur,5km,landslide,continuous_rain,medium,above_river,0,0, , , ,GLC, ,11.86719598,75.6300566,India,IN,Kerala,Kuttaparamba,8.64,1586131200000.0,1606348800000,75.6300566040001,11.867195983,2020-08-16 00:00:00+00:00,True,prox:23:151:6163
573,Times Now News,https://www.timesnownews.com/india/article/torrential-rain-causes-widespread-damage-in-nagaland/262537,13814,1532995200000.0, ,Widespread landslide damage in Nagaland,"Damage of 13 houses has been reported from Naga Hospital Colony, 36 in Pezielietsie colony within Kohima town affecting at least 54 families",the retaining wall near wall near Soul Harvest Church,1km,mudslide,continuous_rain,medium,retaining_wall,0,0, , , ,GLC, ,25.67295037,94.10513917,India,IN,Nagaland,Naga Hills,19.32,1586476800000.0,1606348800000,94.1051391680001,25.672950369,2018-07-31 00:00:00+00:00,False,prox:51:188:5914
574,The Hindu,https://www.thehindu.com/news/national/kerala/two-killed-as-monsoon-tightens-grip-on-state/article24566880.ece,13818,1533081600000.0, ,Landslides and slips occur after monsoon impacts India,A wide range of areas were affected by this event with landslide events present from Odisha to Kerla.,Aralam forest in Kannur district,10km,landslide,monsoon,unknown,unknown,0,0, , , ,GLC, ,11.96697752,75.8086905,India,IN,Kerala,Virarajendrapet,25.14,1586476800000.0,1606348800000,75.808690498,11.966977523,2018-08-01 00:00:00+00:00,True,prox:23:151:5914
576,The Hindu,https://www.thehindu.com/news/national/kerala/two-killed-as-monsoon-tightens-grip-on-state/article24566880.ece,13816,1533081600000.0, ,Landslides and slips occur after monsoon impacts India,A wide range of areas were affected by this event with landslide events present from Odisha to Kerla.,Aralam forest in Kannur district,10km,landslide,monsoon,unknown,unknown,0,0, , , ,GLC, ,11.96697752,75.8086905,India,IN,Kerala,Virarajendrapet,25.14,1586476800000.0,1606348800000,75.808690498,11.966977523,2018-08-01 00:00:00+00:00,True,prox:23:151:5914
586,Himachal Tribune,https://www.tribuneindia.com/news/archive/himachaltribune/construction-in-sliding-zones-in-d-sala-660325,13820,1537574400000.0, ,Landslides in construction zones,An unknown number of landslides was reported in the vicinity of Dharamshala after heavy rains in the Himachal area.,"Dharamshala, Kangra, Himachal Pradesh",1km,unknown,rain,unknown,engineered_slope,0,0, , , ,GLC, ,32.22035575,76.31070832,India,IN,Himachal Pradesh,Dharmsala,0.79,1586131200000.0,1606348800000,76.3107083180001,32.220355754,2018-09-22 00:00:00+00:00,False,prox:64:152:5932
